"trnOpDate","staCode","gateInComingCnt","gateOutGoingCnt"
"20201129","7350",839,599
"20201129","7360",3391,3275
"20201129","7361",96,83
"20201129","7362",188,300
"20201129","7380",388,385
"20201129","7390",247,240
"20201130","0900",6952,6748
"20201130","0910",1360,1394
"20201130","0920",2377,2026
"20201130","0930",6494,6450
"20201130","0940",2761,2740
"20201130","0950",2266,1907
"20201130","0960",10625,11054
"20201130","0970",11342,11510
"20201130","0980",11595,12234
"20201130","0990",16710,17507
"20201130","1000",51383,55048
"20201130","1010",4514,4494
"20201130","1020",22284,22903
"20201130","1030",2986,3162
"20201130","1040",14291,13453
"20201130","1050",1149,1113
"20201130","1060",1562,1582
"20201130","1070",8687,8775
"20201130","1080",24918,26596
"20201130","1090",9459,9425
"20201130","1100",22965,21767
"20201130","1110",6538,6015
"20201130","1120",5126,4843
"20201130","1130",2118,2070
"20201130","1140",76,92
"20201130","1150",854,956
"20201130","1160",3749,3715
"20201130","1170",5105,5555
"20201130","1180",5276,5089
"20201130","1190",2544,2273
"20201130","1191",295,309
"20201130","1192",1628,1866
"20201130","1193",533,625
"20201130","1194",2782,2507
"20201130","1201",48,45
"20201130","1202",125,121
"20201130","1203",377,382
"20201130","1204",97,107
"20201130","1205",39,36
"20201130","1206",49,43
"20201130","1207",7,7
"20201130","1208",237,217
"20201130","1210",17152,17911
"20201130","1220",1249,1148
"20201130","1230",651,620
"20201130","1240",207,212
"20201130","1250",8140,7947
"20201130","2110",27,35
"20201130","2120",106,105
"20201130","2130",1209,1241
"20201130","2140",22,26
"20201130","2150",276,261
"20201130","2160",40,29
"20201130","2170",762,746
"20201130","2180",1610,1401
"20201130","2190",232,209
"20201130","2200",2194,1998
"20201130","2210",88,81
"20201130","2220",1066,898
"20201130","2230",2030,2152
"20201130","2240",354,313
"20201130","2250",636,528
"20201130","2260",653,169
"20201130","3140",318,349
"20201130","3150",810,780
"20201130","3160",5640,5531
"20201130","3170",105,121
"20201130","3180",792,735
"20201130","3190",671,640
"20201130","3210",475,446
"20201130","3220",2160,2071
"20201130","3230",7719,7499
"20201130","3240",653,659
"20201130","3250",2213,2153
"20201130","3260",498,424
"20201130","3270",1271,1165
"20201130","3280",2495,2393
"20201130","3290",1132,1212
"20201130","3300",18618,19543
"20201130","3310",1408,1439
"20201130","3320",2899,3076
"20201130","3330",598,595
"20201130","3340",5453,5761
"20201130","3350",525,1043
"20201130","3360",12081,11423
"20201130","3370",1050,966
"20201130","3380",805,821
"20201130","3390",7488,6868
"20201130","3400",465,452
"20201130","3410",1068,1021
"20201130","3420",2613,2267
"20201130","3430",1042,995
"20201130","3431",16,16
"20201130","3432",76,85
"20201130","3433",49,31
"20201130","3434",355,473
"20201130","3435",135,109
"20201130","3436",550,372
"20201130","3450",766,695
"20201130","3460",178,175
"20201130","3470",5007,5113
"20201130","3480",1961,1731
"20201130","3490",146,148
"20201130","4050",1792,1849
"20201130","4060",1557,2032
"20201130","4070",929,904
"20201130","4080",9001,8180
"20201130","4090",651,620
"20201130","4100",213,173
"20201130","4110",552,527
"20201130","4120",5296,4714
"20201130","4130",1222,1182
"20201130","4140",633,561
"20201130","4150",1387,1403
"20201130","4160",153,172
"20201130","4170",3469,3488
"20201130","4180",1437,1386
"20201130","4190",2312,2389
"20201130","4200",2716,2968
"20201130","4210",3679,3961
"20201130","4220",21968,22100
"20201130","4250",1272,1640
"20201130","4260",799,837
"20201130","4270",353,415
"20201130","4271",900,1265
"20201130","4272",2042,1974
"20201130","4290",2019,1969
"20201130","4300",1718,1668
"20201130","4310",2472,2293
"20201130","4320",1309,1430
"20201130","4330",2276,2445
"20201130","4340",9592,10159
"20201130","4350",736,674
"20201130","4360",680,646
"20201130","4370",1212,1134
"20201130","4380",226,230
"20201130","4390",429,510
"20201130","4400",13063,12606
"20201130","4410",520,534
"20201130","4420",1149,1020
"20201130","4430",1145,1030
"20201130","4440",5197,5102
"20201130","4450",668,673
"20201130","4460",1104,1106
"20201130","4470",154,159
"20201130","5000",9472,9505
"20201130","5010",192,235
"20201130","5020",143,144
"20201130","5030",662,616
"20201130","5040",280,290
"20201130","5050",3473,3200
"20201130","5060",175,185
"20201130","5070",562,507
"20201130","5080",18,17
"20201130","5090",419,392
"20201130","5100",125,116
"20201130","5110",67,58
"20201130","5120",1089,1012
"20201130","5130",21,1
"20201130","5140",1,30
"20201130","5160",0,1
"20201130","5190",131,189
"20201130","5200",23,18
"20201130","5210",608,561
"20201130","5220",146,144
"20201130","5230",732,846
"20201130","5240",19,17
"20201130","6000",5681,5298
"20201130","6010",6,6
"20201130","6020",244,210
"20201130","6030",46,41
"20201130","6040",18,4
"20201130","6050",649,610
"20201130","6060",4,6
"20201130","6070",597,548
"20201130","6080",137,164
"20201130","6090",15,16
"20201130","6100",18,11
"20201130","6110",1235,1165
"20201130","6120",7,8
"20201130","6130",649,519
"20201130","6140",43,28
"20201130","6150",2,2
"20201130","6160",436,395
"20201130","6170",72,41
"20201130","6180",354,366
"20201130","6190",32,25
"20201130","6200",22,24
"20201130","6210",79,79
"20201130","6220",296,313
"20201130","6230",9,22
"20201130","6240",226,517
"20201130","6250",406,420
"20201130","7000",10445,9658
"20201130","7010",129,146
"20201130","7020",17,23
"20201130","7030",371,338
"20201130","7040",21,37
"20201130","7050",64,67
"20201130","7060",852,830
"20201130","7070",8,10
"20201130","7080",20,17
"20201130","7090",837,809
"20201130","7100",174,168
"20201130","7110",12,10
"20201130","7120",619,595
"20201130","7130",824,676
"20201130","7140",33,28
"20201130","7150",518,500
"20201130","7160",4382,3867
"20201130","7170",3,2
"20201130","7180",135,144
"20201130","7190",3842,3452
"20201130","7200",121,134
"20201130","7210",1519,1322
"20201130","7220",125,137
"20201130","7230",1330,1206
"20201130","7240",23,31
"20201130","7250",91,80
"20201130","7260",172,200
"20201130","7270",154,103
"20201130","7280",36,14
"20201130","7290",387,397
"20201130","7300",179,191
"20201130","7310",729,688
"20201130","7320",119,118
"20201130","7330",12,13
"20201130","7331",9,7
"20201130","7332",218,329
"20201130","7333",11,7
"20201130","7334",23,24
"20201130","7335",134,158
"20201130","7336",261,130
"20201130","7350",178,167
"20201130","7360",3263,3263
"20201130","7361",21,12
"20201130","7362",65,73
"20201130","7380",694,676
"20201130","7390",444,464
"20201103","0900",6836,6478
"20201103","0910",1402,1421
"20201103","0920",2402,2149
"20201103","0930",6324,6251
"20201103","0940",2800,2824
"20201103","0950",2299,1938
"20201103","0960",10601,10843
"20201103","0970",11391,11332
"20201103","0980",11230,12016
"20201103","0990",16468,16555
"20201103","1000",49190,49230
"20201103","1010",4339,4222
"20201103","1020",19234,19083
"20201103","1030",3123,2947
"20201103","1040",13552,13860
"20201103","1050",1180,1167
"20201103","1060",1542,1605
"20201103","1070",8346,8492
"20201103","1080",24007,24801
"20201103","1090",9170,8829
"20201103","1100",21176,21591
"20201103","1110",6084,5720
"20201103","1120",4946,4588
"20201103","1130",1620,1677
"20201103","1140",69,86
"20201103","1150",883,889
"20201103","1160",3296,3528
"20201103","1170",4667,4830
"20201103","1180",4807,4735
"20201103","1190",2485,2500
"20201103","1191",252,224
"20201103","1192",1478,1547
"20201103","1193",510,550
"20201103","1194",2303,2298
"20201103","1201",40,52
"20201103","1202",125,131
"20201103","1203",381,329
"20201103","1204",85,78
"20201103","1205",40,42
"20201103","1206",47,48
"20201103","1207",9,11
"20201103","1208",165,152
"20201103","1210",14856,14649
"20201103","1220",1157,1008
"20201103","1230",565,603
"20201103","1240",228,244
"20201103","1250",7122,7165
"20201103","2110",29,30
"20201103","2120",94,111
"20201103","2130",1193,1163
"20201103","2140",20,21
"20201103","2150",275,266
"20201103","2160",33,28
"20201103","2170",644,671
"20201103","2180",1330,1302
"20201103","2190",200,224
"20201103","2200",1837,1775
"20201103","2210",80,84
"20201103","2220",853,841
"20201103","2230",1554,1582
"20201103","2240",319,294
"20201103","2250",564,519
"20201103","2260",195,165
"20201103","3140",224,321
"20201103","3150",591,638
"20201103","3160",4903,4864
"20201103","3170",82,89
"20201103","3180",706,693
"20201103","3190",676,699
"20201103","3210",389,454
"20201103","3220",1933,1903
"20201103","3230",5323,5555
"20201103","3240",607,589
"20201103","3250",1842,1812
"20201103","3260",482,423
"20201103","3270",941,940
"20201103","3280",2250,2264
"20201103","3290",954,964
"20201103","3300",14818,14886
"20201103","3310",1277,1276
"20201103","3320",2632,2594
"20201103","3330",581,584
"20201103","3340",4014,3843
"20201103","3350",431,442
"20201103","3360",10236,10104
"20201103","3370",844,943
"20201103","3380",714,730
"20201103","3390",6328,6324
"20201103","3400",407,452
"20201103","3410",989,1028
"20201103","3420",2183,1985
"20201103","3430",819,823
"20201103","3431",15,20
"20201103","3432",61,59
"20201103","3433",12,10
"20201103","3434",304,137
"20201103","3435",115,105
"20201103","3436",180,347
"20201103","3450",672,642
"20201103","3460",135,149
"20201103","3470",3951,4007
"20201103","3480",1508,1570
"20201103","3490",129,156
"20201103","4050",1249,1244
"20201103","4060",1272,1362
"20201103","4070",745,792
"20201103","4080",7100,6934
"20201103","4090",545,561
"20201103","4100",140,155
"20201103","4110",508,493
"20201103","4120",4493,4525
"20201103","4130",1061,1006
"20201103","4140",543,554
"20201103","4150",1280,1263
"20201103","4160",150,157
"20201103","4170",3202,3252
"20201103","4180",1481,1334
"20201103","4190",2285,2269
"20201103","4200",2334,2464
"20201103","4210",3549,3535
"20201103","4220",18555,18992
"20201103","4250",1070,1117
"20201103","4260",662,731
"20201103","4270",340,327
"20201103","4271",824,853
"20201103","4272",1288,1255
"20201103","4290",2009,1848
"20201103","4300",1537,1577
"20201103","4310",2173,2185
"20201103","4320",1191,1298
"20201103","4330",2054,2034
"20201103","4340",7738,7628
"20201103","4350",677,673
"20201103","4360",618,651
"20201103","4370",1081,1006
"20201103","4380",208,212
"20201103","4390",459,543
"20201103","4400",11093,10667
"20201103","4410",524,466
"20201103","4420",1071,957
"20201103","4430",1035,929
"20201103","4440",4406,4040
"20201103","4450",555,564
"20201103","4460",995,1041
"20201103","4470",195,190
"20201103","5000",7969,8229
"20201103","5010",222,241
"20201103","5020",125,146
"20201103","5030",607,598
"20201103","5040",292,278
"20201103","5050",2938,2907
"20201103","5060",175,212
"20201103","5070",531,434
"20201103","5080",12,18
"20201103","5090",344,349
"20201103","5100",125,106
"20201103","5110",67,48
"20201103","5120",747,681
"20201103","5130",12,3
"20201103","5190",103,110
"20201103","5200",8,15
"20201103","5210",494,490
"20201103","5220",133,102
"20201103","5230",519,382
"20201103","5240",4,1
"20201103","6000",3483,3629
"20201103","6010",4,6
"20201103","6020",190,186
"20201103","6030",44,45
"20201103","6040",6,8
"20201103","6050",505,452
"20201103","6060",5,8
"20201103","6070",695,608
"20201103","6080",145,149
"20201103","6090",14,19
"20201103","6100",17,15
"20201103","6110",1001,1093
"20201103","6120",7,9
"20201103","6130",500,802
"20201103","6140",32,28
"20201103","6150",0,2
"20201103","6160",403,324
"20201103","6170",57,52
"20201103","6180",331,298
"20201103","6190",27,25
"20201103","6200",18,7
"20201103","6210",80,71
"20201103","6220",244,242
"20201103","6230",13,14
"20201103","6240",193,253
"20201103","6250",351,357
"20201103","7000",8213,7940
"20201103","7010",109,132
"20201103","7020",6,24
"20201103","7030",347,497
"20201103","7040",28,28
"20201103","7050",62,66
"20201103","7060",744,756
"20201103","7070",5,8
"20201103","7080",13,17
"20201103","7090",786,782
"20201103","7100",165,164
"20201103","7110",10,11
"20201103","7120",463,485
"20201103","7130",590,672
"20201103","7140",18,18
"20201103","7150",475,491
"20201103","7160",3687,3501
"20201103","7170",1,2
"20201103","7180",137,163
"20201103","7190",3388,3325
"20201103","7200",107,107
"20201103","7210",1197,1215
"20201103","7220",112,131
"20201103","7230",1268,1175
"20201103","7240",45,46
"20201103","7250",110,86
"20201103","7260",268,253
"20201103","7270",204,155
"20201103","7280",16,17
"20201103","7290",474,560
"20201103","7300",170,188
"20201103","7310",710,716
"20201103","7320",152,174
"20201103","7330",57,53
"20201103","7331",6,7
"20201103","7332",392,343
"20201103","7333",48,21
"20201103","7334",37,62
"20201103","7335",72,108
"20201103","7336",314,334
"20201103","7350",209,196
"20201103","7360",3389,3429
"20201103","7361",14,18
"20201103","7362",68,65
"20201103","7380",685,671
"20201103","7390",459,461
"20201104","0900",6972,6655
"20201104","0910",1389,1427
"20201104","0920",2465,2215
"20201104","0930",6534,6565
"20201104","0940",2854,2876
"20201104","0950",2340,1981
"20201104","0960",10591,11167
"20201104","0970",11499,11374
"20201104","0980",11509,12025
"20201104","0990",16790,16838
"20201104","1000",50747,50309
"20201104","1010",4681,4623
"20201104","1020",19711,19609
"20201104","1030",3094,2982
"20201104","1040",13828,13963
"20201104","1050",1195,1175
"20201104","1060",1571,1652
"20201104","1070",8705,8826
"20201104","1080",24559,25700
"20201104","1090",9395,9022
"20201104","1100",22001,22694
"20201104","1110",6530,5942
"20201104","1120",5209,4939
"20201104","1130",1650,1681
"20201104","1140",80,93
"20201104","1150",912,903
"20201104","1160",3462,3458
"20201104","1170",4901,5046
"20201104","1180",5033,4744
"20201104","1190",2482,2588
"20201104","1191",266,257
"20201104","1192",1464,1495
"20201104","1193",503,537
"20201104","1194",2289,2312
"20201104","1201",42,50
"20201104","1202",109,118
"20201104","1203",475,433
"20201104","1204",92,77
"20201104","1205",41,30
"20201104","1206",42,47
"20201104","1207",7,8
"20201104","1208",225,255
"20201104","1210",15464,15300
"20201104","1220",1166,997
"20201104","1230",602,577
"20201104","1240",198,206
"20201104","1250",7240,7416
"20201104","2110",32,37
"20201104","2120",97,113
"20201104","2130",1347,1288
"20201104","2140",18,22
"20201104","2150",260,252
"20201104","2160",27,26
"20201104","2170",698,710
"20201104","2180",1319,1298
"20201104","2190",206,199
"20201104","2200",1772,1745
"20201104","2210",76,69
"20201104","2220",823,849
"20201104","2230",1604,1569
"20201104","2240",303,305
"20201104","2250",584,558
"20201104","2260",165,153
"20201104","3140",306,328
"20201104","3150",641,681
"20201104","3160",5186,4963
"20201104","3170",91,104
"20201104","3180",787,788
"20201104","3190",631,697
"20201104","3210",479,562
"20201104","3220",2112,2012
"20201104","3230",5517,5675
"20201104","3240",621,592
"20201104","3250",1917,1813
"20201104","3260",458,450
"20201104","3270",1019,984
"20201104","3280",2237,2224
"20201104","3290",947,950
"20201104","3300",15437,15358
"20201104","3310",1291,1250
"20201104","3320",2679,2574
"20201104","3330",580,576
"20201104","3340",4169,4091
"20201104","3350",439,485
"20201104","3360",10211,10267
"20201104","3370",892,962
"20201104","3380",768,729
"20201104","3390",6306,6276
"20201104","3400",440,486
"20201104","3410",990,1010
"20201104","3420",2192,2210
"20201104","3430",855,899
"20201104","3431",18,22
"20201104","3432",53,88
"20201104","3433",13,14
"20201104","3434",124,141
"20201104","3435",112,131
"20201104","3436",246,180
"20201104","3450",653,647
"20201104","3460",122,135
"20201104","3470",4274,4189
"20201104","3480",1497,1524
"20201104","3490",128,140
"20201104","4050",1415,1366
"20201104","4060",1392,1373
"20201104","4070",790,856
"20201104","4080",7398,7205
"20201104","4090",571,550
"20201104","4100",144,160
"20201104","4110",498,498
"20201104","4120",4599,4567
"20201104","4130",1044,994
"20201104","4140",537,549
"20201104","4150",1299,1287
"20201104","4160",167,163
"20201104","4170",3209,3203
"20201104","4180",1529,1464
"20201104","4190",2229,2198
"20201104","4200",2474,2394
"20201104","4210",3681,3629
"20201104","4220",19062,19920
"20201104","4250",1124,1117
"20201104","4260",684,679
"20201104","4270",329,341
"20201104","4271",873,856
"20201104","4272",1403,1272
"20201104","4290",2108,1801
"20201104","4300",1603,1583
"20201104","4310",2191,2255
"20201104","4320",1111,1256
"20201104","4330",2085,2025
"20201104","4340",8035,7964
"20201104","4350",677,644
"20201104","4360",609,655
"20201104","4370",1046,983
"20201104","4380",226,233
"20201104","4390",492,533
"20201104","4400",11267,11119
"20201104","4410",513,527
"20201104","4420",1124,987
"20201104","4430",1054,1000
"20201104","4440",4386,4285
"20201104","4450",600,633
"20201104","4460",980,1004
"20201104","4470",181,196
"20201104","5000",8222,8582
"20201104","5010",223,229
"20201104","5020",129,142
"20201104","5030",596,601
"20201104","5040",284,251
"20201104","5050",3099,3036
"20201104","5060",168,182
"20201104","5070",551,483
"20201104","5080",23,15
"20201104","5090",329,342
"20201104","5100",118,115
"20201104","5110",68,52
"20201104","5120",754,681
"20201104","5140",0,1
"20201104","5160",0,1
"20201104","5190",137,126
"20201104","5200",14,81
"20201104","5210",515,460
"20201104","5220",102,76
"20201104","5230",465,430
"20201104","5240",6,9
"20201104","6000",3258,3607
"20201104","6010",1,2
"20201104","6020",147,162
"20201104","6030",49,35
"20201104","6040",8,8
"20201104","6050",471,464
"20201104","6060",5,10
"20201104","6070",577,527
"20201104","6080",153,135
"20201104","6090",17,17
"20201104","6100",11,9
"20201104","6110",1021,1046
"20201104","6120",4,11
"20201104","6130",630,534
"20201104","6140",29,30
"20201104","6150",7,6
"20201104","6160",350,371
"20201104","6170",49,37
"20201104","6180",292,304
"20201104","6190",26,26
"20201104","6200",9,13
"20201104","6210",67,75
"20201104","6220",227,280
"20201104","6230",9,19
"20201104","6240",237,230
"20201104","6250",370,365
"20201104","7000",7967,7685
"20201104","7010",111,135
"20201104","7020",20,22
"20201104","7030",310,323
"20201104","7040",25,26
"20201104","7050",67,84
"20201104","7060",741,750
"20201104","7070",3,2
"20201104","7080",15,19
"20201104","7090",860,852
"20201104","7100",188,187
"20201104","7110",9,8
"20201104","7120",514,521
"20201104","7130",561,800
"20201104","7140",14,13
"20201104","7150",492,522
"20201104","7160",4112,3836
"20201104","7170",2,3
"20201104","7180",142,157
"20201104","7190",3592,3648
"20201104","7200",119,123
"20201104","7210",1177,1268
"20201104","7220",115,147
"20201104","7230",1283,1230
"20201104","7240",48,43
"20201104","7250",94,100
"20201104","7260",273,255
"20201104","7270",250,120
"20201104","7280",23,25
"20201104","7290",585,711
"20201104","7300",177,231
"20201104","7310",813,815
"20201104","7320",226,291
"20201104","7330",36,100
"20201104","7331",7,8
"20201104","7332",194,324
"20201104","7333",10,10
"20201104","7334",22,28
"20201104","7335",110,104
"20201104","7336",131,130
"20201104","7350",160,172
"20201104","7360",3588,3549
"20201104","7361",30,30
"20201104","7362",168,89
"20201104","7380",652,654
"20201104","7390",471,477
"20201105","0900",7373,6503
"20201105","0910",1381,1374
"20201105","0920",2484,2331
"20201105","0930",6287,6427
"20201105","0940",3019,2999
"20201105","0950",2364,2034
"20201105","0960",10809,11267
"20201105","0970",11320,11198
"20201105","0980",11748,12519
"20201105","0990",16603,16791
"20201105","1000",52382,51004
"20201105","1010",4440,4481
"20201105","1020",20192,20391
"20201105","1030",3071,3022
"20201105","1040",14217,14479
"20201105","1050",1228,1202
"20201105","1060",1583,1645
"20201105","1070",8717,8813
"20201105","1080",25480,26394
"20201105","1090",9642,9265
"20201105","1100",23182,23412
"20201105","1110",6275,5958
"20201105","1120",5374,4937
"20201105","1130",1679,1818
"20201105","1140",65,84
"20201105","1150",887,819
"20201105","1160",3525,3551
"20201105","1170",5383,5389
"20201105","1180",5130,5095
"20201105","1190",2517,2656
"20201105","1191",356,320
"20201105","1192",1561,1622
"20201105","1193",559,553
"20201105","1194",2469,2446
"20201105","1201",47,62
"20201105","1202",121,121
"20201105","1203",437,398
"20201105","1204",82,72
"20201105","1205",35,35
"20201105","1206",58,44
"20201105","1207",5,6
"20201105","1208",197,241
"20201105","1210",16236,16043
"20201105","1220",1252,1012
"20201105","1230",572,615
"20201105","1240",219,228
"20201105","1250",7519,7585
"20201105","2110",38,46
"20201105","2120",105,115
"20201105","2130",1232,1221
"20201105","2140",10,26
"20201105","2150",263,244
"20201105","2160",38,36
"20201105","2170",696,697
"20201105","2180",1281,1312
"20201105","2190",187,207
"20201105","2200",1822,1791
"20201105","2210",66,68
"20201105","2220",834,892
"20201105","2230",1775,1713
"20201105","2240",332,309
"20201105","2250",583,541
"20201105","2260",971,155
"20201105","3140",315,344
"20201105","3150",681,738
"20201105","3160",5174,4966
"20201105","3170",90,106
"20201105","3180",690,715
"20201105","3190",605,606
"20201105","3210",379,406
"20201105","3220",1974,1957
"20201105","3230",5393,5896
"20201105","3240",632,632
"20201105","3250",1889,1949
"20201105","3260",459,439
"20201105","3270",1014,1019
"20201105","3280",2261,2319
"20201105","3290",1020,970
"20201105","3300",16698,16247
"20201105","3310",1261,1237
"20201105","3320",2808,2645
"20201105","3330",569,586
"20201105","3340",4683,4383
"20201105","3350",487,1315
"20201105","3360",10518,11128
"20201105","3370",855,1009
"20201105","3380",754,796
"20201105","3390",6541,6509
"20201105","3400",419,513
"20201105","3410",945,1037
"20201105","3420",2168,2257
"20201105","3430",780,800
"20201105","3431",18,15
"20201105","3432",64,47
"20201105","3433",12,17
"20201105","3434",210,112
"20201105","3435",122,102
"20201105","3436",144,233
"20201105","3450",661,680
"20201105","3460",131,153
"20201105","3470",4519,4466
"20201105","3480",1513,1603
"20201105","3490",148,175
"20201105","4050",1428,1354
"20201105","4060",1793,1395
"20201105","4070",797,847
"20201105","4080",7469,7495
"20201105","4090",547,557
"20201105","4100",154,178
"20201105","4110",496,487
"20201105","4120",4656,4677
"20201105","4130",1087,1055
"20201105","4140",542,572
"20201105","4150",1318,1287
"20201105","4160",161,150
"20201105","4170",3350,3390
"20201105","4180",1549,1388
"20201105","4190",2545,2340
"20201105","4200",2748,2681
"20201105","4210",3810,3543
"20201105","4220",20317,21245
"20201105","4250",1356,1192
"20201105","4260",744,726
"20201105","4270",351,334
"20201105","4271",914,819
"20201105","4272",1661,1541
"20201105","4290",1922,1828
"20201105","4300",1588,1633
"20201105","4310",2392,2419
"20201105","4320",1095,1264
"20201105","4330",2106,2080
"20201105","4340",8709,8456
"20201105","4350",675,666
"20201105","4360",592,656
"20201105","4370",1058,1013
"20201105","4380",250,232
"20201105","4390",443,496
"20201105","4400",11696,12081
"20201105","4410",555,555
"20201105","4420",1170,1032
"20201105","4430",1076,1016
"20201105","4440",4475,4514
"20201105","4450",561,611
"20201105","4460",1005,1082
"20201105","4470",156,161
"20201105","5000",8730,8799
"20201105","5010",238,242
"20201105","5020",141,154
"20201105","5030",611,581
"20201105","5040",259,268
"20201105","5050",3015,2991
"20201105","5060",167,188
"20201105","5070",604,526
"20201105","5080",14,15
"20201105","5090",370,383
"20201105","5100",116,111
"20201105","5110",70,58
"20201105","5120",866,824
"20201105","5190",118,112
"20201105","5200",11,18
"20201105","5210",446,441
"20201105","5220",289,105
"20201105","5230",649,498
"20201105","5240",3,8
"20201105","6000",4077,5091
"20201105","6010",4,5
"20201105","6020",175,137
"20201105","6030",45,50
"20201105","6040",10,10
"20201105","6050",525,549
"20201105","6060",9,7
"20201105","6070",552,617
"20201105","6080",161,150
"20201105","6090",13,13
"20201105","6100",12,10
"20201105","6110",1219,1190
"20201105","6120",4,7
"20201105","6130",733,497
"20201105","6140",41,31
"20201105","6150",2,6
"20201105","6160",374,378
"20201105","6170",49,40
"20201105","6180",310,302
"20201105","6190",23,27
"20201105","6200",11,12
"20201105","6210",73,127
"20201105","6220",265,260
"20201105","6230",16,16
"20201105","6240",347,221
"20201105","6250",387,450
"20201105","7000",9004,9007
"20201105","7010",120,123
"20201105","7020",9,14
"20201105","7030",356,340
"20201105","7040",27,25
"20201105","7050",62,73
"20201105","7060",742,754
"20201105","7070",5,5
"20201105","7080",14,13
"20201105","7090",810,857
"20201105","7100",156,184
"20201105","7110",8,6
"20201105","7120",615,595
"20201105","7130",596,916
"20201105","7140",11,21
"20201105","7150",492,486
"20201105","7160",3912,3870
"20201105","7170",2,3
"20201105","7180",158,163
"20201105","7190",3574,3425
"20201105","7200",126,123
"20201105","7210",1132,1219
"20201105","7220",117,144
"20201105","7230",1321,1204
"20201105","7240",46,34
"20201105","7250",60,85
"20201105","7260",258,222
"20201105","7270",364,286
"20201105","7280",18,23
"20201105","7290",747,549
"20201105","7300",179,227
"20201105","7310",762,739
"20201105","7320",134,146
"20201105","7330",39,45
"20201105","7331",3,4
"20201105","7332",377,284
"20201105","7333",22,32
"20201105","7334",44,22
"20201105","7335",154,130
"20201105","7336",172,230
"20201105","7350",333,381
"20201105","7360",3477,3621
"20201105","7361",32,24
"20201105","7362",95,96
"20201105","7380",655,649
"20201105","7390",458,455
"20201107","0900",7902,7501
"20201107","0910",1088,1146
"20201107","0920",1905,1951
"20201107","0930",4848,4799
"20201107","0940",2361,2322
"20201107","0950",1668,1410
"20201107","0960",9963,9521
"20201107","0970",5872,5809
"20201107","0980",10655,10973
"20201107","0990",13432,12387
"20201107","1000",60628,57784
"20201107","1010",3833,3818
"20201107","1020",25115,23681
"20201107","1030",2741,2374
"20201107","1040",14683,14198
"20201107","1050",1181,1151
"20201107","1060",1638,1640
"20201107","1070",8100,8078
"20201107","1080",29368,30277
"20201107","1090",8889,9076
"20201107","1100",30243,30628
"20201107","1110",6095,5805
"20201107","1120",5548,5489
"20201107","1130",2028,2075
"20201107","1140",107,121
"20201107","1150",693,630
"20201107","1160",3663,3776
"20201107","1170",6087,5696
"20201107","1180",5402,5186
"20201107","1190",1774,1848
"20201107","1191",501,344
"20201107","1192",2070,1582
"20201107","1193",727,639
"20201107","1194",2905,3121
"20201107","1201",57,56
"20201107","1202",142,144
"20201107","1203",667,554
"20201107","1204",91,110
"20201107","1205",56,58
"20201107","1206",173,193
"20201107","1207",21,12
"20201107","1208",895,928
"20201107","1210",23759,23177
"20201107","1220",1770,1338
"20201107","1230",643,693
"20201107","1240",220,262
"20201107","1250",7835,8139
"20201107","2110",24,35
"20201107","2120",88,96
"20201107","2130",779,768
"20201107","2140",22,25
"20201107","2150",505,496
"20201107","2160",52,62
"20201107","2170",816,921
"20201107","2180",1289,1568
"20201107","2190",265,257
"20201107","2200",2566,2797
"20201107","2210",55,78
"20201107","2220",1154,1220
"20201107","2230",2766,2658
"20201107","2240",392,380
"20201107","2250",613,574
"20201107","2260",628,210
"20201107","3140",279,347
"20201107","3150",853,791
"20201107","3160",5048,5482
"20201107","3170",86,94
"20201107","3180",1129,1201
"20201107","3190",784,898
"20201107","3210",563,782
"20201107","3220",2122,2179
"20201107","3230",8139,8540
"20201107","3240",703,635
"20201107","3250",2734,2576
"20201107","3260",560,534
"20201107","3270",1338,1307
"20201107","3280",3063,3018
"20201107","3290",1372,1323
"20201107","3300",29040,31113
"20201107","3310",1691,1448
"20201107","3320",2739,2358
"20201107","3330",883,901
"20201107","3340",8973,6947
"20201107","3350",587,1086
"20201107","3360",15111,15569
"20201107","3370",1288,1433
"20201107","3380",959,902
"20201107","3390",7780,8869
"20201107","3400",452,612
"20201107","3410",1054,1246
"20201107","3420",2764,3765
"20201107","3430",1020,1141
"20201107","3431",24,25
"20201107","3432",202,126
"20201107","3433",19,22
"20201107","3434",801,555
"20201107","3435",146,195
"20201107","3436",613,1034
"20201107","3450",763,864
"20201107","3460",211,251
"20201107","3470",6149,6597
"20201107","3480",2068,2207
"20201107","3490",105,167
"20201107","4050",1577,1369
"20201107","4060",2172,1906
"20201107","4070",672,711
"20201107","4080",10298,11404
"20201107","4090",686,717
"20201107","4100",159,214
"20201107","4110",519,582
"20201107","4120",4556,4837
"20201107","4130",538,529
"20201107","4140",417,518
"20201107","4150",1490,1201
"20201107","4160",126,126
"20201107","4170",3048,2756
"20201107","4180",1003,714
"20201107","4190",2395,2139
"20201107","4200",3070,3108
"20201107","4210",2860,2451
"20201107","4220",26167,26357
"20201107","4250",1451,1152
"20201107","4260",933,819
"20201107","4270",379,303
"20201107","4271",581,513
"20201107","4272",2720,2200
"20201107","4290",1123,1189
"20201107","4300",1847,1582
"20201107","4310",2882,2622
"20201107","4320",1260,1415
"20201107","4330",2184,2032
"20201107","4340",10810,10420
"20201107","4350",480,551
"20201107","4360",547,553
"20201107","4370",784,746
